0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
2
3
4
9
9
10
10
14
24
32
44
66
107
153
193
254
338
416
470
518
538
552
573
586
588
578
552
542
510
478
454
445
426
411
409
403
417
417
405
424
430
443
451
476
491
518
523
492
484
447
456
411
403
413
410
407
426
420
431
430
435
429
427
429
418
423
404
417
413
431
410
436
432
446
455
468
477
471
472
482
475
482
472
505
504
527
512
519
511
503
492
514
513
534
537
500
513
517
525
516
509
499
469
472
464
460
456
444
462
466
444
438
446
484
478
491
516
517
532
