0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
5
12
20
32
44
70
94
137
177
198
213
232
254
280
309
335
375
389
436
443
468
498
521
556
596
642
700
747
793
844
870
912
943
925
904
884
827
779
746
746
700
727
722
721
739
737
741
752
756
755
764
750
745
778
835
860
865
845
812
759
743
699
647
615
597
563
553
550
571
558
573
586
591
586
573
537
500
471
425
423
381
358
344
342
336
310
296
300
279
273
276
279
280
252
236
228
224
222
232
250
251
234
225
235
231
229
219
199
187
179
160
161
159
154
141
131
134
126
132
127
123
120
113
128
114
119
110
110
108
105
100
95
106
93
91
92
75
69
68
64
57
52
47
38
32
28
24
22
19
19
20
15
17
17
16
20
19
17
15
15
8
6
6
6
6
5
5
4
7
4
3
5
6
7
6
5
4
5
5
4
4
