130
202
392
681
1087
1536
1943
2165
2229
2128
1966
1772
1607
1523
1526
1551
1640
1577
1388
1197
992
830
709
664
651
657
628
658
666
692
714
792
825
926
995
1113
1216
1276
1260
1198
1056
964
812
713
607
553
455
404
355
325
303
288
283
277
252
261
235
223
224
217
220
225
228
219
207
192
175
149
125
107
98
77
78
73
67
60
56
57
50
49
44
43
43
38
40
41
40
37
32
29
31
26
24
22
17
18
14
12
12
7
6
6
3
2
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
